N_eff,threshold_ratio_kAdj_over_k0,threshold_mismatch_pct,max_error_pct,rms_error_pct,h_d0,h_d1,a_d0,a_d1,error_ct_pct,error_ut_pct,error_sb_pct,error_db_pct,error_Vus_pct,error_Vcb_pct,error_Vub_pct
21.77,1.0366666666666666,3.6666666666666625,2.3936541718969417,1.2520281166376686,2.746599618853564,-0.6832909736021406,0.2576863174515956,0.24368479886226826,-2.3936541718969417,-0.14354465554478057,1.7499727330768655,0.618704790364677,1.1997483220162364,-0.5543511526866385,-0.17588078458227185
21.78,1.0371428571428571,3.7142857142857144,2.416283883104664,1.2650397285793091,2.747397981480087,-0.6835625234918205,0.2576421018017829,0.24371073080054495,-2.416283883104664,-0.14547659292545312,1.770737277366674,0.6288061768751962,1.2092729408220704,-0.5615183362983944,-0.18475865449665285
21.79,1.0376190476190477,3.7619047619047663,2.4389252900326897,1.2780536810158862,2.748197267122163,-0.6838341493752947,0.2575978807105767,0.2437366065312905,-2.4389252900326897,-0.14739958323202185,1.791446487585624,0.6388504288523222,1.218813817169484,-0.5687087477251107,-0.1936959587079845
21.8,1.0380952380952382,3.809523809523818,2.4615290096998255,1.2910708815050427,2.748992967180044,-0.6841054744514925,0.2575538793850525,0.24376269012512256,-2.4615290096998255,-0.14948327398908168,1.812211937713637,0.6489794310321484,1.2282758130303106,-0.5758571683103231,-0.2025301765932186
21.81,1.0385714285714285,3.857142857142848,2.4840993543112644,1.3040905187034302,2.749793289815852,-0.6843777862629112,0.2575098219968126,0.24378872282360348,-2.4840993543112644,-0.15124358661570136,1.832951943886596,0.659053381791197,1.2378283756955932,-0.5830488991679483,-0.2114498689454236
21.82,1.039047619047619,3.9047619047618998,2.5066584718720364,1.317112475323129,2.7505886202545806,-0.6846493848270861,0.25746598692723327,0.2438149391061901,-2.5066584718720364,-0.15330310641904488,1.8537201922849356,0.669202855570461,1.2472767396707773,-0.5901950187409577,-0.22026786614982585
21.83,1.0395238095238095,3.9523809523809517,2.5292365709808085,1.3301353474603244,2.7513887599810296,-0.6849216337311282,0.25742200748843264,0.24384096290531992,-2.5292365709808085,-0.15513555184099026,1.8743882277796553,0.6792199864604331,1.256820336859743,-0.5974074594866874,-0.22924130577007817
21.84,1.04,4.0000000000000036,2.551763966839593,1.3431607619334474,2.752185610425261,-0.685193720038332,0.2573782501117922,0.24386721535283568,-2.551763966839593,-0.1570839970867377,1.8951322465327713,0.6893288533056374,1.26628483922131,-0.6045841660075046,-0.2380993374729301
21.85,1.0404761904761906,4.047619047619055,2.574250417349788,1.3561883821116543,2.75297745430114,-0.6854652967848556,0.25733477235001334,0.2438937325925258,-2.574250417349788,-0.15927114784154428,1.915940906849234,0.6995640944310155,1.2756528381319354,-0.6116910030076084,-0.24682069871101442
21.86,1.0409523809523809,4.095238095238085,2.5967891327883796,1.3692152883720299,2.7537789578736867,-0.68573807424841,0.2572909303369623,0.24391981872878263,-2.5967891327883796,-0.16100910150483871,1.9365684139223793,0.7095256857414522,1.2852038863361281,-0.6189394712707075,-0.2558452488666041
21.87,1.0414285714285714,4.142857142857137,2.619261287190089,1.3822445818684435,2.75457473327125,-0.686010406139507,0.25724742536293693,0.2439462505398932,-2.619261287190089,-0.16297645250027415,1.957312784222065,0.7196478234310355,1.2946326845806766,-0.6261091357683046,-0.26468247234215925
21.88,1.041904761904762,4.190476190476189,2.641712693392073,1.3952746319374543,2.7553724729463602,-0.68628321235641,0.25720392642758766,0.24397268349612433,-2.641712693392073,-0.16480620959069547,1.9780329076543257,0.7297475750783544,1.3041003756079972,-0.6333032547706896,-0.27356085116241324
21.89,1.0423809523809524,4.238095238095241,2.664183861886149,1.4083048745165965,2.756165454107976,-0.6865551184429618,0.2571606027577352,0.24399920785164222,-2.664183861886149,-0.1669840407791945,1.9987390477772093,0.7398719924720076,1.3134708985088839,-0.6404564083071884,-0.28238353134625305
21.9,1.0428571428571427,4.2857142857142705,2.6865942356199657,1.4213360419151648,2.75696475493907,-0.6868284882139386,0.2571171971699518,0.24402570742276275,-2.6865942356199657,-0.16868149154356527,2.0194394141432426,0.7499553285938543,1.3229629893516393,-0.6476728220269568,-0.2912924269622863
21.91,1.0433333333333334,4.333333333333345,2.7090098564305887,1.4343673157530337,2.7577598696531167,-0.6871011524251236,0.25707397009469707,0.2440523168046164,-2.7090098564305887,-0.17066288248992478,2.040144062462468,0.7600701731363735,1.3323663841109168,-0.6548499463707724,-0.3001397280319118
21.92,1.043809523809524,4.3809523809523965,2.731389447453103,1.4473991399682076,2.7585546877518006,-0.6873740332136712,0.2570308411146531,0.24407902694174224,-2.731389447453103,-0.1726106692006013,2.0608762311576934,0.7702077330411505,1.3417522589630693,-0.6620297589378654,-0.30895601231558656
21.93,1.0442857142857143,4.428571428571426,2.753774445309365,1.4604301259146821,2.7593543267684897,-0.6876476701772393,0.2569875908254753,0.2441055802392932,-2.753774445309365,-0.17430406485655636,2.0815315214987917,0.7802261819455092,1.3512286466156986,-0.669271422819917,-0.317911942627469
21.94,1.0447619047619048,4.476190476190478,2.776116620798863,1.4734621407861712,2.7601433278116794,-0.6879198891441615,0.2569447965148149,0.24413256351916096,-2.776116620798863,-0.17656796382902185,2.102307196782216,0.7904631562105635,1.3604916644342824,-0.6763898161153303,-0.3265987153624139
21.95,1.0452380952380953,4.52380952380953,2.7984552379552885,1.4864929880213231,2.7609392344227963,-0.6881932675639703,0.25690182594469263,0.24415936096131072,-2.7984552379552885,-0.17843453660030262,2.1229878015530668,0.8005752184591763,1.3698966843044946,-0.6835862083283795,-0.33546133238493425
21.96,1.0457142857142858,4.571428571428582,2.8207792187788128,1.4995233630209874,2.761733771170114,-0.6884665366752385,0.25685896726577484,0.24418623820990215,-2.8207792187788128,-0.18037557175332175,2.14367200927732,0.8107039523919557,1.3792704648860843,-0.6907691015571649,-0.3442991678533236
21.97,1.0461904761904761,4.6190476190476115,2.843124664598262,1.5125519447734213,2.7625330444181966,-0.6887404373656439,0.25681595093833565,0.24421291344715354,-2.843124664598262,-0.1821007671473529,2.164265569939694,0.8206796053590759,1.388721310963259,-0.6980351420018405,-0.353291297303826
21.98,1.0466666666666666,4.666666666666663,2.8653753680023653,1.5255821584769675,2.7633218757499263,-0.6890133145229451,0.2567734715346509,0.24424014870060787,-2.8653753680023653,-0.1842770910110314,2.185048210865692,0.8309485664535599,1.3979670642669362,-0.7051514451121288,-0.36195404791091734
21.99,1.0471428571428572,4.714285714285715,2.8876175504350954,1.5386110648089564,2.7641141626307135,-0.6892868266485093,0.2567309276693494,0.2442673012657362,-2.8876175504350954,-0.18625228542409333,2.205789390530266,0.8411349609848351,1.407269135812661,-0.7123195514774472,-0.37070555413506456
22.0,1.0476190476190477,4.761904761904767,2.9098972413972524,1.5516373260239797,2.76491098915586,-0.6895608257953543,0.2566882249024896,0.24429422780730903,-2.9098972413972524,-0.1880566440702669,2.226404775487567,0.8511702929357989,1.4166625593708515,-0.719554333471728,-0.3796329093667228
22.01,1.0480952380952382,4.809523809523819,2.932109149879447,1.5646639687590096,2.7657024439282787,-0.689834436937012,0.25664583114433703,0.24432148716643784,-2.932109149879447,-0.19006458906439816,2.247134988348831,0.8613617334034762,1.4259384857468804,-0.7267260232690309,-0.3883732244143512
22.02,1.0485714285714285,4.857142857142849,2.9543372097024623,1.5776884230884223,2.766495291574972,-0.690108171424363,0.25660341776343376,0.24434866860883456,-2.9543372097024623,-0.1920454584627862,2.267796596981575,0.8714866836734503,1.4352448633404569,-0.7339179928450901,-0.3971921859926564
22.03,1.049047619047619,4.904761904761901,2.9765389736886916,1.590711611563082,2.7672890499873573,-0.6903822528605159,0.2565610560634376,0.24437589350409775,-2.9765389736886916,-0.19394071522630396,2.288458394973736,0.8816056794320071,1.4445633272130776,-0.7411203505725106,-0.406021890206576
22.04,1.0495238095238095,4.9523809523809526,2.9987058911877917,1.6037338454351444,2.768080906510105,-0.6906562801044068,0.25651884597457053,0.2444032644024796,-2.9987058911877917,-0.19590027035649715,2.309158030878433,0.8917766756006085,1.453836208339121,-0.7483032965888148,-0.41478644639145745
22.05,1.05,5.000000000000004,3.0208877041359328,1.6167537751724992,2.7688715761816054,-0.6909300154968403,0.25647668620173775,0.24443063056670622,-3.0208877041359328,-0.19798386855033323,2.329817887795871,0.9019187148933794,1.4630799080986856,-0.7554932659197267,-0.4235653463578237
22.06,1.0504761904761903,5.047619047619034,3.0430312155893646,1.6297722018319927,2.769665648774992,-0.6912045947123525,0.25643452826818885,0.2444580034416056,-3.0430312155893646,-0.19980886812868137,2.3504703284572104,0.9120348308792048,1.472390438675264,-0.762704516242696,-0.43239954385037027
22.07,1.0509523809523809,5.095238095238086,3.0651490019121708,1.6427891193420836,2.770458083968983,-0.6914790981370996,0.2563925003219041,0.24448549248187215,-3.0651490019121708,-0.20170111939027402,2.3711429959752284,0.9221890979531633,1.4816634690152153,-0.7699005028002803,-0.44118661532545067
22.08,1.0514285714285714,5.142857142857138,3.087253538321799,1.655804231712459,2.7712478588103493,-0.6917532670460748,0.2563506166051158,0.24451309102607702,-3.087253538321799,-0.2037470431058508,2.3918310683261224,0.9323761431135003,1.4908765602902774,-0.7770747050114712,-0.44991906160379846
22.09,1.051904761904762,5.19047619047619,3.1093557449422105,1.668816804785817,2.7720390111468616,-0.6920276898876457,0.2563087312472331,0.24454066170374808,-3.1093557449422105,-0.20572902622739697,2.412474787236474,0.9425243901414859,1.5001169378022983,-0.7842718875537669,-0.45870368317625365
22.1,1.0523809523809524,5.238095238095242,3.1314465746181575,1.6818269888949409,2.7728323697526767,-0.6923025692401495,0.2562668306914508,0.24456819322260748,-3.1314465746181575,-0.20757932028183657,2.433096239995991,0.9526101617445715,1.5093858435228258,-0.7915039907815391,-0.4675464626533343
22.11,1.052857142857143,5.285714285714294,3.1535017244044505,1.6948355624057803,2.773623257612217,-0.6925773052864093,0.25622510669377263,0.24459589690169603,-3.1535017244044505,-0.209525695046342,2.4537505616429423,0.9627747308963652,1.5186099610627446,-0.7987005811765924,-0.47631198707810407
22.12,1.0533333333333335,5.3333333333333455,3.175508629607715,1.707842750216467,2.774413092185643,-0.6928522223549741,0.25618353650915116,0.24462375470898778,-3.175508629607715,-0.21145792613161962,2.4744585919848294,0.9729915302415737,1.5278045584814715,-0.8058742000508379,-0.4850161527598207
22.13,1.0538095238095238,5.380952380952375,3.197536808833268,1.7208465623459477,2.775204107074575,-0.6931271928924404,0.256141900602017,0.2446515116226159,-3.197536808833268,-0.21338678639687414,2.4951104662421786,0.9831086409242351,1.5369949266301308,-0.8131148217454309,-0.49378812974049113
22.14,1.0542857142857143,5.428571428571427,3.2195365038662715,1.7338482060102585,2.775992828605159,-0.6934019967819969,0.2561004816099645,0.24467943724884234,-3.2195365038662715,-0.21541578752755086,2.5157604820581936,0.9933294526854874,1.546183400669232,-0.8202632273051069,-0.502512560956625
22.15,1.0547619047619048,5.476190476190479,3.2415230432992215,1.7468472517338682,2.776782074060872,-0.6936769918488955,0.2560590725236341,0.24470736977539806,-3.2415230432992215,-0.2174093598246163,2.536410782239651,1.0035079552840553,1.5553525912874289,-0.8274581335056541,-0.5112457899512313
22.16,1.0552380952380953,5.523809523809531,3.2635388239552587,1.759842190492622,2.7775741005020027,-0.6939522497532284,0.25601757561542515,0.24473515301243015,-3.2635388239552587,-0.21932130581130416,2.5569602996768914,1.0135793485331446,1.5645789569073143,-0.8346960308879714,-0.5201061537274065
22.17,1.0557142857142858,5.571428571428583,3.285454149853728,1.772836917309364,2.7783633054063843,-0.694227769746424,0.25597636309375926,0.24476327461690622,-3.285454149853728,-0.22121603315671257,2.5776561925073382,1.0238019772127016,1.5737352008166061,-0.8418793122771828,-0.5287952812407237
22.18,1.0561904761904761,5.619047619047612,3.3073887652519396,1.785827973933878,2.7791519674848297,-0.694503070662688,0.25593516726028026,0.24479135979913427,-3.3073887652519396,-0.2232055924018761,2.598301080878729,1.0339770100541212,1.5828728066169306,-0.8490826099166293,-0.5375175548696154
22.19,1.0566666666666666,5.666666666666664,3.32929685478518,1.798816383441433,2.7799412679263193,-0.694778678914218,0.2558940428763945,0.2448195006055093,-3.32929685478518,-0.22512543014133746,2.618946486138407,1.0441561002906052,1.5920228982682083,-0.8562816913242899,-0.546246977331788
22.2,1.0571428571428572,5.714285714285716,3.351217629516823,1.8118011963263752,2.780729047908022,-0.6950539517851929,0.2558529823817711,0.24484765309348125,-3.351217629516823,-0.22718436288208244,2.6395541683751356,1.0543204280337726,1.6011412613774256,-0.8634802994250235,-0.5549804958816185
22.21,1.0576190476190477,5.761904761904768,3.3730766570868598,1.8247841781185272,2.78151719096004,-0.6953297398457262,0.25581205152897046,0.24487596507443576,-3.3730766570868598,-0.22911710372490734,2.6602097343512376,1.0645495948685024,1.6102682776496513,-0.8706621900588796,-0.5636683859360336
22.22,1.058095238095238,5.809523809523798,3.394957702759116,1.8377628323995816,2.782308480807896,-0.6956059063484943,0.2557710166816941,0.24490412604819398,-3.394957702759116,-0.2309321379998841,2.6807862101145608,1.074653978371365,1.6194409771428386,-0.8779080177020449,-0.5724776830549838
22.23,1.0585714285714285,5.85714285714285,3.4168395349740255,1.8507381600855861,2.783096605921979,-0.6958815473420106,0.25573012602154355,0.2449323747984698,-3.4168395349740255,-0.23295894789553406,2.7013578269892813,1.0847873417027865,1.6285519674465565,-0.8851216720190291,-0.5812403204407679
22.24,1.059047619047619,5.9047619047619015,3.4386194765899103,1.863713250514587,2.7838791163271046,-0.6961569912492216,0.255689603988084,0.24496104173828134,-3.4386194765899103,-0.23512984418379013,2.7221009493514803,1.095123177244428,1.6375395368118495,-0.8922528693844023,-0.589762955136508
22.25,1.0595238095238095,5.952380952380953,3.460459658074888,1.8766820903240877,2.7846705607527698,-0.6964335096358636,0.2556487476763793,0.2449893127625277,-3.460459658074888,-0.23692023297519071,2.7426418030202404,1.1052079787341684,1.6467042818915978,-0.8995098810582691,-0.5985947552327509
22.26,1.06,6.000000000000005,3.4822873341691096,1.8896475928854477,2.785461001452308,-0.6967099606163728,0.2556079860331951,0.2450176478147333,-3.4822873341691096,-0.23876715724344688,2.7631770504527475,1.1153048271209887,1.655848474578514,-0.9067553713502985,-0.6074122160501183
22.27,1.0604761904761904,6.047619047619035,3.504022156174391,1.9026123122005798,2.786247822619819,-0.696986484618468,0.2555675130932663,0.2450463209959341,-3.504022156174391,-0.24065874631528095,2.7838555303929535,1.125554787440186,1.6649054161661958,-0.913946973773605,-0.6160463142842132
22.28,1.060952380952381,6.095238095238109,3.525784874687299,1.9155725760674494,2.787032700727641,-0.6972624895906537,0.25552709724481604,0.24507497207239362,-3.525784874687299,-0.24274562272705857,2.804484240592986,1.135768185701136,1.6739197699292552,-0.9211358979177131,-0.6246948642072869
22.29,1.0614285714285714,6.142857142857139,3.547560423653928,1.928527300296705,2.787829734115301,-0.6975404610317275,0.2554863254688609,0.2451032731066662,-3.547560423653928,-0.2441649855697947,2.8249440819212657,1.145751497846259,1.6831767501887862,-0.9284641851275643,-0.6336687305164568
22.3,1.061904761904762,6.190476190476191,3.5692617444921915,1.9414820184078212,2.788607839068627,-0.6978157879019763,0.25544630192049833,0.24513227755398892,-3.5692617444921915,-0.24657016971554313,2.8456522482021684,1.1561251208057177,1.6920603066142625,-0.9355640250647279,-0.6421297426894346
22.31,1.0623809523809524,6.238095238095243,3.5909773172616455,1.9544315097260707,2.789394218982626,-0.6980924172517384,0.2554060348873556,0.24516102272978108,-3.5909773172616455,-0.24853974133189904,2.8662371702972367,1.1663130802757715,1.7010983960588533,-0.9427709267501583,-0.650824935252714
22.32,1.062857142857143,6.2857142857142945,3.6126538589969948,1.9673781807985988,2.790180062546698,-0.6983692490344655,0.2553658753444457,0.24518987938907616,-3.6126538589969948,-0.250483083519526,2.8868621016641782,1.1765254103271117,1.7101098333613063,-0.9499776937464954,-0.6594774961863892
22.33,1.0633333333333332,6.333333333333324,3.63432052351369,1.9803207763918953,2.790967798310711,-0.6986464829537457,0.2553257109047503,0.24521871836278789,-3.63432052351369,-0.25231751269786384,2.907447096803306,1.1867037875679776,1.7191592415831236,-0.9572084642715417,-0.66818545695565
22.34,1.0638095238095238,6.380952380952376,3.6559806156219787,1.9932597231863467,2.791752277511314,-0.6989232234062038,0.2552857057320769,0.24524766179588503,-3.6559806156219787,-0.25435312287558354,2.9280425722157055,1.196918161695537,1.7281432240930927,-0.9644013593624656,-0.6768346328276387
22.35,1.0642857142857143,6.428571428571428,3.6776072759202583,2.0061950503013626,2.792540421790494,-0.6992008381990814,0.25524566885752425,0.24527659987705835,-3.6776072759202583,-0.25612674046291417,2.948619839110189,1.2070961478204634,1.7371921573134275,-0.9716386850940006,-0.6855475799784849
22.36,1.0647619047619048,6.47619047619048,3.6992762667251267,2.0191252430664623,2.793324442848067,-0.6994774560025755,0.2552057359508257,0.2453055342859181,-3.6992762667251267,-0.2582537833020204,2.9691458738591026,1.2172539965878526,1.7461584495721327,-0.978851167162953,-0.6942433760863231
22.37,1.0652380952380953,6.523809523809532,3.720864673829305,2.0320534720402903,2.7941093018934695,-0.6997548119272186,0.25516594433243295,0.2453346622728975,-3.720864673829305,-0.2601875134846221,2.9897491692656875,1.2274871150183442,1.7551356379541083,-0.986049625447738,-0.7028784001302801
22.38,1.0657142857142856,6.571428571428561,3.742472735407665,2.0449770049335863,2.7948916929772656,-0.7000316149913154,0.25512622291074943,0.24536380059943025,-3.742472735407665,-0.2623300780718929,3.010319439513043,1.237701800961588,1.764055005773657,-0.9932498761600961,-0.7115006352198305
22.39,1.0661904761904761,6.619047619047613,3.764015733374293,2.0578976092293755,2.7956791471917515,-0.7003097634063092,0.25508650391476606,0.24539298185461156,-3.764015733374293,-0.2640631734137866,3.0309077594439238,1.2479003922331922,1.7730711630755902,-1.0004740002546586,-0.7201856567249587
22.4,1.0666666666666667,6.666666666666665,3.7855688112135133,2.070813684461182,2.7964641937148023,-0.7005874391559915,0.2550468689783364,0.2454222011010555,-3.7855688112135133,-0.26598175362797516,3.051471123783811,1.2581000876954462,1.7820349241929545,-1.0076947782318268,-0.7288474500892317
22.41,1.0671428571428572,6.714285714285717,3.8071061818841456,2.083725681370331,2.797249861095312,-0.7008653456874268,0.25500727766894976,0.2454514478034176,-3.8071061818841456,-0.26785439304649605,3.072020700032585,1.2682867326114122,1.791006481357016,-1.0149250710102309,-0.7375269600673473
22.42,1.0676190476190477,6.761904761904769,3.8286362042978306,2.096633862401347,2.798031305341776,-0.7011425952010573,0.25496787206947275,0.24548082126901868,-3.8286362042978306,-0.26998277605931875,3.0925942804901796,1.278521257186771,1.7998905317723413,-1.0221099703344172,-0.7461221615307934
22.43,1.068095238095238,6.809523809523799,3.8501215341651407,2.1095382733252683,2.7988178310458576,-0.7014210489124582,0.2549284132093411,0.2455101891320779,-3.8501215341651407,-0.2717432691915378,3.1131476413757575,1.2887198520220577,1.8088715403053346,-1.0293459303495123,-0.754801607393063
22.44,1.0685714285714287,6.857142857142873,3.8716258229889777,2.122437929375142,2.7996005514258253,-0.7016987240773068,0.2548890806791982,0.24553960070021522,-3.8716258229889777,-0.2737894789145989,3.133685600596059,1.2989187225872278,1.817770446269873,-1.036555817332463,-0.7634392623539932
22.45,1.069047619047619,6.904761904761902,3.8931097729982156,2.135333623988281,2.800382932261186,-0.7019764994708307,0.25484980937173457,0.24556907362236227,-3.8931097729982156,-0.2758364364905952,3.1542271939475786,1.3091219911485652,1.8266505883852702,-1.0437810628860067,-0.7720605531948532
22.46,1.0695238095238095,6.952380952380954,3.9145358218996895,2.1482263774473047,2.801166356556181,-0.7022548870970178,0.25481066449928697,0.2455986789715083,-3.9145358218996895,-0.2777250715576107,3.174810522943816,1.3193703822323766,1.8355564516796763,-1.0509769054240836,-0.7806625774754217
22.47,1.0699999999999998,6.999999999999984,3.9359578043580368,2.1611140553395725,2.801953919143039,-0.7025340249245388,0.25477141928142116,0.24562819146730067,-3.9359578043580368,-0.2793859788102204,3.1953294561818613,1.3295318625225816,1.8445329403933508,-1.0582418235384417,-0.7893760359757196
22.48,1.0704761904761906,7.047619047619058,3.957445386760061,2.1739946543191753,2.8027429726432813,-0.7028129497766921,0.25473203951381757,0.2456574894857228,-3.957445386760061,-0.2811192155598108,3.2157127327428814,1.3395439862714742,1.8535253545244101,-1.0655784269801183,-0.7982275376870795
22.49,1.0709523809523809,7.095238095238088,3.9787689494067746,2.1868773904878878,2.8035187132569463,-0.703090800256705,0.2546934208081544,0.24568756636527853,-3.9787689494067746,-0.28331425279317646,3.236426195980324,1.3499846867445653,1.8622728006219225,-1.0726611411671527,-0.8065882744075936
22.5,1.0714285714285714,7.14285714285714,4.00015781348142,2.199752438039869,2.804300893267691,-0.7033692881914423,0.2546544962625195,0.2457173011277536,-4.00015781348142,-0.28529104506073155,3.25696008384857,1.360191719565007,1.871123102679273,-1.0798896880784947,-0.8151981979455436
