wall_scale,width_dimless,p_dimless,m_over_p,modulus_mass_dimless,locking_response_m2_over_m2_plus_p2,max_error_pct,rms_error_pct,below_1pct
action_FWHM,1.7517900037359464,0.5708446776539168,2.66,1.5184468425594186,0.8761701916885432,0.7151994364407832,0.40571800271190545,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.67,1.5241552893359578,0.8769821255028356,0.7140099211632833,0.40514793062139615,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.68,1.5298637361124972,0.8777864685177943,0.7128315554217668,0.4045859906198647,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.69,1.535572182889036,0.878583310061801,0.7116642075228663,0.40403205338420695,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.7,1.5412806296655754,0.879372738238842,0.7105077475429322,0.4034859917327427,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.71,1.5469890764421144,0.8801548399467887,0.7093620475522755,0.402947680467984,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.72,1.5526975232186537,0.8809297008954086,0.7082269810334108,0.4024169956789995,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.73,1.5584059699951929,0.8816974056241054,0.7071024234705181,0.4018938174524943,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.74,1.564114416771732,0.8824580375193946,0.7059882523051009,0.4013780259843728,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.75,1.5698228635482712,0.8832116788321168,0.7048843457452048,0.40086950453612524,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.7600000000000002,1.5755313103248105,0.8839584106943928,0.7037905848398918,0.40036813827188705,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.77,1.5812397571013495,0.8846983131363212,0.7027068513423051,0.39987381403829153,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.7800000000000002,1.5869482038778888,0.8854314651024244,0.7016330289527861,0.39938642038821504,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.79,1.5926566506544277,0.8861579444678453,0.7005690031570255,0.3989058482791047,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.8000000000000003,1.598365097430967,0.8868778280542987,0.6995146606260549,0.39843199014731906,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.81,1.6040735442075063,0.8875911916457774,0.6984698900318831,0.397964739599568,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.8200000000000003,1.6097819909840454,0.8882981100040214,0.6974345809396265,0.39750399440134043,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.83,1.6154904377605845,0.8889986568837484,0.6964086247054135,0.39704965071647896,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.8400000000000003,1.621198884537124,0.8896929050476526,0.6953919145231247,0.396601609467749,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.85,1.6269073313136628,0.8903809262811729,0.6943843444478182,0.3961597712079417,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.8600000000000003,1.6326157780902022,0.891062791407033,0.6933858103292279,0.3957240391575085,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.87,1.6383242248667411,0.8917385702995594,0.6923962089683489,0.3952943172711036,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.8800000000000003,1.6440326716432805,0.8924083318987778,0.6914154393075078,0.39487051254465927,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.89,1.6497411184198196,0.8930721442242918,0.6904434008698113,0.3944525322211345,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.9000000000000004,1.6554495651963588,0.8937300743889479,0.689479995277531,0.3940402858337396,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.91,1.661158011972898,0.8943821886122876,0.6885251243824442,0.39363368407245813,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.92,1.6668664587494368,0.8950285522337924,0.6875786927019067,0.39323263904540756,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.93,1.6725749055259762,0.8956692297259231,0.6866406049979012,0.39283706502527493,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.94,1.6782833523025154,0.8963042847069559,0.6857107676018659,0.3924468771808888,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.95,1.6839917990790545,0.8969337799536202,0.6847890883393104,0.39206199138393644,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.96,1.6897002458555936,0.8975577774135388,0.683875475851603,0.39168232633649674,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.97,1.695408692632133,0.898176338217475,0.6829698402009088,0.39130780198318466,True
