name,design_phase,x,y,z,X,Y,Z,rho,lambda_Phi,lambda_brane,mu2_tilde,g,bias,v_brane_reduced_planck,v_brane_GeV,length_unit_m,potential_unit_GeV4,surface_tension_unit_GeV3,false_Hessian_PhiPhi,false_Hessian_phiphi,false_Hessian_cross,true_Hessian_PhiPhi,true_Hessian_phiphi,true_Hessian_cross,false_Hessian_eigenvalue_soft,false_Hessian_eigenvalue_hard,true_Hessian_eigenvalue_soft,true_Hessian_eigenvalue_hard,m_false_Phi_dimless,m_false_phi_dimless,m_true_Phi_dimless,m_true_phi_dimless,m_false_Phi_GeV,m_false_phi_GeV,m_true_Phi_GeV,m_true_phi_GeV,xi_false_Phi_dimless,xi_false_phi_dimless,xi_true_Phi_dimless,xi_true_phi_dimless,xi_false_Phi_m,xi_false_phi_m,xi_true_Phi_m,xi_true_phi_m,r_max_dimless,R_peak_dimless,R_peak_m,action_FWHM_dimless,action_FWHM_m,R_gradient_peak_dimless,R_gradient_peak_m,gradient_FWHM_dimless,gradient_FWHM_m,gradient_FWHM_over_xi_false_Phi,gradient_FWHM_over_xi_false_phi,gradient_FWHM_over_xi_true_Phi,gradient_FWHM_over_xi_true_phi,false_phi_healing_over_rmax,Phi_gradient_peak_dimless,phi_gradient_peak_dimless,Phi_gradient_FWHM_dimless,phi_gradient_FWHM_dimless,gradient_peak_separation_dimless,gradient_peak_separation_over_FWHM,gradient_mean_dimless,gradient_std_dimless,gradient_skewness,gradient_kurtosis_excess,gradient_q05_dimless,gradient_q25_dimless,gradient_q50_dimless,gradient_q75_dimless,gradient_q95_dimless,gradient_q25_q75_width_dimless,gradient_q05_q95_width_dimless,Phi_gradient_integral,phi_gradient_integral,Phi_gradient_fraction,phi_gradient_fraction,sigma_gradient_dimless,sigma_gradient_GeV3,sigma_step_Rpeak_dimless,sigma_step_Rpeak_GeV3,sigma_action_equivalent_dimless,sigma_action_equivalent_GeV3,R_action_equivalent_dimless,R_action_equivalent_m,sigma_thin_Rpeak_dimless,sigma_gradient_over_action_equivalent,sigma_step_Rpeak_over_action_equivalent,field_path_length_dimless,field_straight_distance_dimless,field_path_tortuosity,Phi_midpoint_radius_dimless,phi_midpoint_radius_dimless,midpoint_separation_dimless,midpoint_separation_over_FWHM,hessian_soft_min_m2,hessian_hard_min_m2,hessian_soft_at_Rpeak_m2,hessian_hard_at_Rpeak_m2,hessian_soft_at_gradient_peak_m2,hessian_hard_at_gradient_peak_m2,hessian_mixing_at_Rpeak_sin2_2theta,hessian_mixing_angle_at_Rpeak_deg,hessian_mixing_at_gradient_peak_sin2_2theta,hessian_mixing_angle_at_gradient_peak_deg,field_path_tangent_angle_at_Rpeak_deg,field_path_tangent_angle_at_gradient_peak_deg,hessian_mixing_max_sin2_2theta,hessian_mixing_max_radius_dimless,tachyonic_soft_start_dimless,tachyonic_soft_end_dimless,tachyonic_soft_width_dimless,portal_m2_false,portal_m2_true,portal_xi_false_dimless,portal_xi_true_dimless,portal_xi_false_m,portal_xi_true_m,portal_cross_max_abs_m2,portal_cross_xi_min_dimless,portal_cross_xi_min_m,center_bulk_completion_fraction,center_brane_completion_fraction,center_energy_excess_fraction,DeltaV_dimless,DeltaV_GeV4,S_E,canonical_kinetic_speed_squared,thermodynamic_sound_speed
corridor_y_m5p0pct,corridor,0.0,-0.05,0.0,3.0870496668054983,0.7090407245727376,24.97805641873278,2.4779961557434853,0.0818730753077982,1e-08,1e-08,2.092906139828117,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,12.054698089866065,5.999999999999998e-08,-0.0,1.0054774982052654,25.702833551632654,0.0,5.999999999999998e-08,12.054698089866065,1.0054774982052654,25.702833551632654,3.4719876281268722,0.0002449489742783178,1.0027350089656117,5.0697962041518645,355080174728535.25,25050931599.44356,102549709366913.11,518488057798611.2,0.288019459487388,4082.4829046386308,0.9972724509056156,0.19724658738374115,5.5572514165528895e-31,7.87703162322247e-27,1.924208090088123e-30,3.8058153400448205e-31,500.0,6.057085711904662,1.1686970113954544e-29,1.8263338735641748,3.5238579101657764e-30,5.357639901662569,1.0337409835392859e-29,2.7742533132597265,5.352840805419351e-30,9.632173180927754,0.0006795505034711947,2.78184092094437,14.064898916919894,8.16496580927726,4.99654152256344,6.0836284845201885,2.5639840852756666,2.1502624529040766,1.0870869619567483,0.39184848649578774,5.286538744207931,1.7889798396898846,2.246638440576052,28.24482713042155,2.762236868480889,4.257033488201771,5.2001477075482825,6.071375916428495,8.099892746610696,1.8143424282267233,5.337655878129807,0.7951522307796139,0.3174161600810158,0.7146996421177508,0.2853003578822493,1.1125683908606296,1.1900671981814293e+42,2.4493810915963024,2.6199990192960036e+42,1.4145592670226028,1.513094024058109e+42,5.498684352791245,1.0609550987670135e-29,1.5582103236341602,0.7865123906772669,1.731550701832251,3.2936638928343327,2.727666694796043,1.207502331248214,4.569745427314621,7.535834067294317,2.966088639979696,1.0691484536769156,-0.8682059786288547,1.4189415320522003,-0.7789274946924196,1.4801838033616737,-0.7156698583531113,2.1812156222502903,0.9965768258046577,43.322914416137856,0.5573896952274818,24.14772519902562,42.310822935540095,27.766079480868044,0.9999999925331234,6.118338264094337,3.76857369057044,10.350780738449052,6.582207047878612,12.557436838968698,25.702833581632653,0.2821951197097022,0.19724658726862937,5.444872480290608e-31,3.805815337823772e-31,1.199054671001664,0.913230709825783,1.7620520033095762e-30,0.8504164485889842,0.9999998599013028,0.07661373819390897,0.7717623942013748,8.442608226559042e+55,1160.5591185983194,1.0,
corridor_y_m8p0pct,corridor,0.0,-0.08,0.0,3.0870496668054983,0.6880854042656112,24.97805641873278,2.5534623738052598,0.0726149037073691,1e-08,1e-08,1.9710247746108371,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,11.352687124101653,5.999999999999998e-08,-0.0,0.9469230471267394,25.702833551632658,0.0,5.999999999999998e-08,11.352687124101653,0.9469230471267394,25.702833551632658,3.3693748862514026,0.0002449489742783178,0.9730997107834014,5.0697962041518645,344585969616930.94,25050931599.44356,99518907421818.47,518488057798611.2,0.29679095789562016,4082.4829046386308,1.0276439186226274,0.19724658738374115,5.726494918506528e-31,7.87703162322247e-27,1.9828089507013432e-30,3.8058153400448205e-31,500.0,6.180757531563815,1.1925591280806152e-29,1.8730950659905536,3.614082266295636e-30,5.451560481686737,1.051862685361507e-29,2.88365744638825,5.563932887491622e-30,9.71612298041242,0.000706348933662835,2.806086227078808,14.619555575773408,8.16496580927726,5.078211592149673,6.209342055918997,2.6606121984985016,2.200995067853972,1.131130463769324,0.3922554897032076,5.361467352539617,1.8299428290656068,2.2031351430498898,27.521562030105155,2.767338562673478,4.301608089875935,5.277826582603547,6.175729160214651,8.23289743502107,1.8741210703387159,5.465558872347591,0.8023636555617379,0.31070602028207756,0.7208566300698723,0.2791433699301277,1.1130696758438154,1.1906034014569591e+42,2.5438237077978574,2.7210202783711126e+42,1.4313460156248838,1.531050096727259e+42,5.563937915526648,1.0735455832638543e-29,1.5900254101792892,0.7776384352164363,1.7772248499167396,3.330614807985177,2.758170313095869,1.2075450135081673,4.639344960766467,7.691039563107751,3.051694602341284,1.0582722320792641,-0.823743344050623,1.3480270270396866,-0.7408193389006871,1.4081688103154324,-0.6709592430984365,2.105099922861441,0.9961716034480176,43.22630642294931,0.5390659613105876,23.62029915976906,42.14812988078786,27.311243981111684,0.9999999998956395,6.247260302512604,3.774698945789408,10.583677671861132,6.808978726071723,11.826148647665022,25.702833581632657,0.290789240564418,0.19724658726862937,5.610693534114188e-31,3.805815337823772e-31,1.1390828673356514,0.9369627817891875,1.8078423435772414e-30,0.8406905953513512,0.9999998694291462,0.08598930299522815,0.7717623942013745,8.442608226559038e+55,1216.6375299370577,1.0,
corridor_y_p3p0pct,corridor,0.0,0.03,0.0,3.0870496668054983,0.7680946473845288,24.97805641873278,2.287478757650055,0.1127496851579375,1e-08,1e-08,2.4560481070538014,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,14.146319254982043,5.999999999999998e-08,-0.0,1.1799387746815264,25.702833551632654,0.0,5.999999999999998e-08,14.146319254982043,1.1799387746815264,25.702833551632654,3.761159296677295,0.0002449489742783178,1.0862498675173804,5.0697962041518645,384653761271186.94,25050931599.44356,111090773951002.5,518488057798611.2,0.2658754711302512,4082.4829046386308,0.9205985012320378,0.19724658738374115,5.129989623600258e-31,7.87703162322247e-27,1.7762679418097553e-30,3.8058153400448205e-31,500.0,5.747614483936831,1.108985441105465e-29,1.7090242397097055,3.297512395153241e-30,5.121088378682445,9.880990575212071e-30,2.503721953546212,4.830858441913201e-30,9.416897101875373,0.0006132841243992506,2.7196676403399294,12.693360056340275,8.16496580927726,4.791199633318055,5.769490395433143,2.323452892218058,2.0228136636940377,0.9782907621150887,0.3907345864541632,5.100345980392468,1.6861779448794425,2.3728631727792853,30.325649436907916,2.7555628766433733,4.1462477477771476,5.0051591190350395,5.810765627321436,7.769348188221923,1.664517879544288,5.01378531157855,0.7728519683153361,0.3355579383562043,0.6972618736656225,0.3027381263343774,1.1084099066715405,1.1856190441009752e+42,2.218859974012035,2.3734203614995624e+42,1.3716346857501929,1.4671794208862067e+42,5.331827630068336,1.0287605810645085e-29,1.4785975716898616,0.8080941071166584,1.6176756078448589,3.1941293186699364,2.646445707998611,1.2069506315644445,4.397040210205428,7.148005533339467,2.7509653231340394,1.098750330178492,-0.9975576868856921,1.6244982965661756,-0.889186952120704,1.6884463089669133,-0.8471501793814301,2.400042887195886,0.9975511462399589,43.581754300059714,0.6045564963207251,25.517594105421875,42.758901808926616,28.969454353971987,0.9999999924379639,5.79632484686862,3.739697487395308,9.768407016959038,6.028709529563731,14.736288642322807,25.702833581632653,0.2604989278745595,0.19724658726862937,5.026250790547005e-31,3.805815337823772e-31,1.3729746774169715,0.8534316331763148,1.646671430062801e-30,0.8747923361537251,0.9999998299615793,0.05510210330369369,0.7717623942013744,8.442608226559037e+55,1025.9743690717553,1.0,
corridor_y_p5p0pct,corridor,0.0,0.05,0.0,3.0870496668054983,0.7836111885290749,24.97805641873278,2.2421836434659688,0.122140275816017,1e-08,1e-08,2.556281331756417,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,14.723641495750549,5.999999999999998e-08,-0.0,1.2280929895758983,25.702833551632658,0.0,5.999999999999998e-08,14.723641495750549,1.2280929895758983,25.702833551632658,3.8371397545242667,0.0002449489742783178,1.1081935704451178,5.0697962041518645,392424282695196.75,25050931599.44356,113334956449422.2,518488057798611.2,0.26061078406668076,4082.4829046386308,0.9023694295558305,0.19724658738374115,5.028409023130394e-31,7.87703162322247e-27,1.7410954799992424e-30,3.8058153400448205e-31,500.0,5.674694778949123,1.0949157968335541e-29,1.6813033504036907,3.244025748230795e-30,5.065086045251885,9.772935707203796e-30,2.4407923313473265,4.7094375723892066e-30,9.365661287150793,0.0005978695779899116,2.7048703683908566,12.374319696587657,8.16496580927726,4.742489270386266,5.695403975165632,2.2670991439952353,1.9926488675916252,0.9529147047793654,0.3904120365100266,5.056692458546728,1.6618927548678044,2.4067105447157138,30.88017550157935,2.755288082124241,4.120195815159752,4.959007489010368,5.749424797381889,7.691889505141258,1.6292289822221369,4.936601423017017,0.7666338077737792,0.34014356604121715,0.692672100018848,0.30732789998115184,1.1067773738149964,1.1838727929774612e+42,2.165848390426236,2.316716119973959e+42,1.3613146112826733,1.4561404751391643e+42,5.2917113667790385,1.0210202651362711e-29,1.459838676321272,0.8130210053149698,1.5909976815612854,3.1691039174405864,2.626253587083787,1.2067014141462191,4.356623200852919,7.056688942143531,2.7000657412906115,1.1062251001912011,-1.0324871112665668,1.679827369254843,-0.9187820513272857,1.7443700920356302,-0.8830191526656803,2.458358627072558,0.9977746346321384,43.64806905729796,0.6160223072498163,25.854369173490827,42.87521636487068,29.27030604201339,0.9999999848266293,5.720196674861453,3.7300720863369303,9.630151256302344,5.900079169965414,15.337687990538498,25.702833581632657,0.25534070350047533,0.19724658726862937,4.926724356601204e-31,3.805815337823772e-31,1.419810709713121,0.839237296593554,1.6192838718672652e-30,0.8805181027332832,0.9999998213070268,0.05048464073927224,0.7717623942013747,8.44260822655904e+55,995.4436925929836,1.0,
corridor_y_p8p0pct,corridor,0.0,0.08,0.0,3.0870496668054983,0.8074757020764892,24.97805641873278,2.17591710219707,0.1377127764335957,1e-08,1e-08,2.7143529413106062,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,15.634100638419715,5.999999999999998e-08,-0.0,1.3040340188878383,25.702833551632658,0.0,5.999999999999998e-08,15.634100638419715,1.3040340188878383,25.702833551632658,3.9539980574628153,0.0002449489742783178,1.1419430891633078,5.0697962041518645,404375381336722.1,25050931599.44356,116786519728731.48,518488057798611.2,0.25290857139208506,4082.4829046386308,0.8757003825231708,0.19724658738374115,4.879797077351908e-31,7.87703162322247e-27,1.689638332046761e-30,3.8058153400448205e-31,500.0,5.568815367306971,1.0744866733507397e-29,1.6408746242706371,3.166019701010163e-30,4.983415975665652,9.615355691358394e-30,2.34982561172073,4.533919941600024e-30,9.291205904120138,0.0005755873733239135,2.6833671180434298,11.913136966720591,8.16496580927726,4.671611317138214,5.587774490603775,2.1853079243921054,1.9486141803843147,0.9161631734655611,0.3898856021041805,4.9932395930048195,1.6264940687910319,2.4591481386285663,31.737123397790114,2.7557784497464306,4.0822150543786995,4.891610728292564,5.660127504109555,7.579363291016628,1.5779124497308556,4.823584841270198,0.7568678093225669,0.3470548432979991,0.6856167028784698,0.3143832971215301,1.103922652620566,1.1808192188499266e+42,2.0898441357993143,2.2354175938817692e+42,1.3461373803154428,1.4399060351876998e+42,5.232714331883595,1.0096369594273914e-29,1.4326007602460784,0.8200668585266401,1.5524746332425574,3.131524072845787,2.5961137147333897,1.206235325931161,4.2979435294710955,6.92374200316775,2.625798473696655,1.1174439756718098,-1.086933546572832,1.765931459675433,-0.9644907051594854,1.8311237581180873,-0.9392508456118787,2.548523008427451,0.9981229129067074,43.75843114349109,0.6330287921146269,26.357451022896598,43.06044533934797,29.723350853769343,0.9999999939148627,5.609650402100087,3.714029751239635,9.42801783407642,5.713988082836784,16.286117647863634,25.702833581632657,0.24779424524517024,0.19724658726862937,4.7811176468882855e-31,3.805815337823772e-31,1.4927179917387732,0.8184857380098809,1.5792443451838788e-30,0.8888224360375135,0.9999998073318536,0.04409776573788854,0.7717623942013745,8.442608226559038e+55,951.7879717561212,1.0,
corridor_z_m3p0pct,corridor,0.0,0.0,-0.03,3.0870496668054983,0.7453940198968323,24.23984328828187,2.357142857142857,0.0999999999999999,1e-08,1e-08,2.244658957562837,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,12.91234150047906,5.999999999999998e-08,-0.0,1.1112244897959171,24.943200018836016,0.0,5.999999999999998e-08,12.91234150047906,1.1112244897959171,24.943200018836016,3.5933746674232374,0.0002449489742783178,1.0541463322499003,4.994316771975524,367494427237374.5,25050931599.44356,107807545399197.3,510768776269936.8,0.2782899342686932,4082.4829046386308,0.9486348995453658,0.20022758780766034,5.369523066877453e-31,7.87703162322247e-27,1.8303633541541445e-30,3.863332873263075e-31,500.0,5.854660610858786,1.12963967889663e-29,1.7600887413334982,3.396039860793741e-30,5.196049835409809,1.0025626518327316e-29,2.601556653268284,5.019627639864674e-30,9.34836777372063,0.0006372486337449994,2.742421404183087,12.992998026662303,8.16496580927726,4.855952331347139,5.871869661235884,2.4137332138547594,2.078842004472002,1.0159173298887447,0.39050363504960306,5.159753359710219,1.721599691399069,2.3201026016562105,29.46953541240139,2.7505895723244285,4.179323183325588,5.0680361555352285,5.897685912045656,7.87683944763333,1.7183627287200682,5.126249875308901,0.7792876327887206,0.3284490836495716,0.7034953533853833,0.29650464661461656,1.1077367164382923,1.1848989610738948e+42,2.302820465675219,2.4632293367430958e+42,1.3849867857737161,1.4814615957128174e+42,5.383730003611711,1.0387749925702356e-29,1.5061356300909525,0.7998175345907438,1.6627021205756556,3.2257863143038428,2.6755918787925905,1.2056346634448365,4.454447255239007,7.269962286732329,2.815515031493322,1.0822424443289547,-0.9381726365304432,1.517743174453118,-0.8360542026554942,1.5804976894445917,-0.7907270123114243,2.2770483693040835,0.9972266803870116,43.49063754697949,0.5897919583650442,25.08638126919175,42.612251137900344,28.59581149388766,0.9999999862890948,5.908329513729738,3.7440726696945705,10.007338192741203,6.263265523046632,13.467953745377018,24.943200048836015,0.27248913603314073,0.20022758768725024,5.257598357800381e-31,3.8633328709397972e-31,1.2876407179434102,0.8812571410787371,1.7003599355138748e-30,0.8652272823713582,0.9999997866687885,0.06319278599673539,0.7717623942013745,8.442608226559038e+55,1066.510645179755,1.0,
corridor_z_m5p0pct,corridor,0.0,0.0,-0.05,3.0870496668054983,0.7453940198968323,23.75986223233755,2.357142857142857,0.0999999999999999,1e-08,1e-08,2.200211732229217,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,12.645658148477343,5.999999999999998e-08,-0.0,1.1112244897959171,24.44929156589406,0.0,5.999999999999998e-08,12.645658148477343,1.1112244897959171,24.44929156589406,3.5560734171944963,0.0002449489742783178,1.0541463322499003,4.94462248972498,363679628376481.1,25050931599.44356,107807545399197.3,505686542024173.75,0.281209042300632,4082.4829046386308,0.9486348995453658,0.20223990852244414,5.425846404454833e-31,7.87703162322247e-27,1.8303633541541445e-30,3.902160014188533e-31,500.0,5.851160465019376,1.1289643359715784e-29,1.7656674006578692,3.406803721155122e-30,5.188174507271136,1.0010431302513652e-29,2.601586209676225,5.019684668091236e-30,9.251431562769412,0.0006372558735568079,2.7424525609621124,12.863861681323431,8.16496580927726,4.848952039668319,5.863702654277262,2.4157574686813494,2.0852545067557022,1.0147506146089427,0.3900507355223225,5.15424551100502,1.7202284379205428,2.3176052566904195,29.435490195246196,2.746297093460281,4.174475169360266,5.062478606431597,5.892383277614237,7.868463655719118,1.7179081082539707,5.122166562258837,0.7776535142522238,0.3282682553807377,0.7031722637219766,0.29682773627802345,1.1059217696329615,1.1829575894897197e+42,2.3037490752063885,2.4642226309549768e+42,1.3833491667743905,1.47970990415819e+42,5.377364239958428,1.0375467370508826e-29,1.5052352031132603,0.7994523697958937,1.665341715987823,3.221885903002134,2.674745400681262,1.204557974819403,4.450923852793403,7.257086347881772,2.806162495088369,1.0786352128756111,-0.932254694716538,1.5001064332096032,-0.82909978249239,1.5626002451414112,-0.7872864703270639,2.2523462773915504,0.9972677618637136,43.50186870722202,0.5913221565882995,25.130955401793404,42.63381321411071,28.642315608045354,0.9999999822047877,5.904537689070377,3.7385307721155048,10.024481590606989,6.285950818491484,13.201270393375301,24.44929159589406,0.27522769737889435,0.202239908398367,5.3104380997577215e-31,3.902160011794501e-31,1.2760198248670869,0.8852609127425961,1.708085096095085e-30,0.8647559078434861,0.9999997400593564,0.06360343955666126,0.7717623942013745,8.442608226559038e+55,1061.4753831123687,1.0,
corridor_z_m8p0pct,corridor,0.0,0.0,-0.08,3.0870496668054983,0.7453940198968323,23.05765218109986,2.357142857142857,0.0999999999999999,1e-08,1e-08,2.13518564840287,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,12.25550164551926,5.999999999999998e-08,-0.0,1.1112244897959171,23.726705797660465,0.0,5.999999999999998e-08,12.25550164551926,1.1112244897959171,23.726705797660465,3.5007858611345055,0.0002449489742783178,1.0541463322499003,4.871006651366888,358025370018225.9,25050931599.44356,107807545399197.3,498157850235291.6,0.28565014818585,4082.4829046386308,0.9486348995453658,0.2052963733316568,5.511536246438478e-31,7.87703162322247e-27,1.8303633541541445e-30,3.9611336106978505e-31,500.0,5.84561856744031,1.1278950430069132e-29,1.7741057610310875,3.423085291234071e-30,5.176507354473102,9.987919871678592e-30,2.6017291998102583,5.0199605633818956e-30,9.108096797196543,0.0006372908988434713,2.7426032934874516,12.67304023733122,8.16496580927726,4.838451602150089,5.851452143839326,2.4188812143901255,2.0949618217442714,1.0130005416892374,0.38935664086912447,5.1459083417665745,1.7181696075865909,2.313805805489569,29.38324386261298,2.7397963064704247,4.167110952879741,5.054055583073649,5.884367344422202,7.855829689259949,1.7172563915424606,5.116033382789524,0.7751762737202703,0.3279918587225881,0.7026818949199684,0.2973181050800317,1.1031681324428584,1.1800121406323247e+42,2.3049793166363868,2.4655385680099137e+42,1.3808702327710807,1.4770582936432502e+42,5.36772811092985,1.0356874740764481e-29,1.5038095270652476,0.7988934124744367,1.6692222498060787,3.215983468137761,2.673456966640284,1.2029307029315182,4.445592715827736,7.237625797850853,2.792033082023117,1.073145153702675,-0.9234749464026066,1.4739670757336998,-0.8189658591313747,1.5362103120475472,-0.7822997478301124,2.215378458489579,0.9972988152178826,43.51041429421366,0.5938574944067955,25.204865874214892,42.65988576399412,28.71724029641641,0.9999999933729687,5.899287470311263,3.72978040751698,10.05148057064686,6.321700163129879,12.811113890417218,23.726705827660464,0.27938723135341714,0.2052963732018686,5.390695093897136e-31,3.961133608193626e-31,1.2588027444128729,0.8912943622348791,1.7197264608130683e-30,0.864038230344973,0.9999996517472771,0.06423078953532098,0.7717623942013745,8.442608226559038e+55,1053.887239783835,1.0,
corridor_z_p3p0pct,corridor,0.0,0.0,0.03,3.0870496668054983,0.7453940198968323,25.73875148602994,2.357142857142857,0.0999999999999999,1e-08,1e-08,2.38346091567063,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.745153249125819,5.999999999999998e-08,-0.0,1.1112244897959171,26.485601369646083,0.0,5.999999999999998e-08,13.745153249125819,1.1112244897959171,26.485601369646083,3.707445650191762,0.0002449489742783178,1.0541463322499003,5.146416361862503,379160466645111.5,25050931599.44356,107807545399197.3,526324001327678.2,0.2697274874274358,4082.4829046386308,0.9486348995453658,0.19430996827433084,5.204313153899957e-31,7.87703162322247e-27,1.8303633541541445e-30,3.749154131337978e-31,500.0,5.865744406016917,1.1317782648259605e-29,1.7435729605630597,3.364173143786025e-30,5.218800783365973,1.0069523808455675e-29,2.6017692727456536,5.020037882941271e-30,9.645918173043457,0.0006373007146678927,2.742645536225321,13.389787955049337,8.16496580927726,4.876369848743698,5.895787324471852,2.407933012137946,2.0598807844563884,1.0194174757281544,0.39181701713786504,5.17604016540043,1.7257056437746778,2.3274287338705406,29.568038038813363,2.7632717347033044,4.193581146519639,5.084435978159962,5.913398403817685,7.901739751193477,1.719817257298046,5.138468016490172,0.7841085451868443,0.3289757009832962,0.7044467190015278,0.2955532809984723,1.1130842461701405,1.1906189867167676e+42,2.300679471671892,2.4609392063063577e+42,1.3898290280149925,1.4866411367678476e+42,5.402552800411574,1.0424067962811966e-29,1.5089869821869784,0.8008785424203511,1.6553687002478363,3.237325008504426,2.6780733060703557,1.208826136747796,4.464871987390783,7.308129104246883,2.8432571168561003,1.0928167791971821,-0.9562445485870448,1.5716832013896354,-0.8568457525484772,1.6349815530525067,-0.800663090718137,2.354001946158899,0.9971596845887001,43.472498219284894,0.5845482411620255,24.933822698799432,42.56030814527923,28.44371272392104,0.9999999992518955,5.918829951247968,3.760406683611817,9.955664819367474,6.195258135755656,14.300765494023777,26.485601399646082,0.26443586500385324,0.19430996816428425,5.10221284351935e-31,3.7491541292146613e-31,1.3232014174531312,0.8693347123967898,1.677355957310658e-30,0.8666085187995911,0.9999998835818746,0.061995860136258484,0.7717623942013745,8.442608226559038e+55,1081.5041442470877,1.0,
corridor_z_p5p0pct,corridor,0.0,0.0,0.05,3.0870496668054983,0.7453940198968323,26.258708756663395,2.357142857142857,0.0999999999999999,1e-08,1e-08,2.431610020068575,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,14.034047875513489,5.999999999999998e-08,-0.0,1.1112244897959171,27.020646009333454,0.0,5.999999999999998e-08,14.034047875513489,1.1112244897959171,27.020646009333454,3.7462044625878987,0.0002449489742783178,1.0541463322499003,5.1981387062422115,383124330388864.4,25050931599.44356,107807545399197.3,531613645487391.0,0.2669368450085062,4082.4829046386308,0.9486348995453658,0.19237655178364996,5.150468522834783e-31,7.87703162322247e-27,1.8303633541541445e-30,3.7118494243895453e-31,500.0,5.869244551856327,1.1324536077510121e-29,1.7381395476243284,3.3536895320869335e-30,5.226384432684695,1.0084156238498463e-29,2.6019363787462146,5.0203603090926106e-30,9.747385673428866,0.0006373416471113258,2.7428216904029097,13.525226201540393,8.16496580927726,4.883370140422517,5.903662652610525,2.4060883634473402,2.0536504855902544,1.020292512188008,0.39212815521632877,5.181391526543816,1.7270712444029939,2.329816962941859,29.599701618621715,2.7674352249607104,4.198241083377035,5.089813010086507,5.918571633353758,7.909963584311967,1.7203305499767225,5.142528359351257,0.7856889425639175,0.32914613276724547,0.7047580040756503,0.29524199592434985,1.1148350753311629,1.1924917743775248e+42,2.299879097254275,2.4600830797540545e+42,1.391419983638519,1.488342914489446e+42,5.408737173874756,1.0436000530927303e-29,1.5098874091646708,0.8012211183110254,1.6529007232166986,3.2411180231670924,2.678881661720038,1.209877266876379,4.46829896388619,7.320700141434049,2.8524011775478586,1.0962609235366219,-0.9623767226289214,1.5900123620041822,-0.8640202376660253,1.6535924578270376,-0.8040515572094088,2.380060117046871,0.9971159060914244,43.4607600943123,0.5828902163517642,24.885643595446833,42.53875694644216,28.395121206369666,0.9999999930755495,5.922330097087379,3.765948581190883,9.938455768990371,6.172507187799488,14.589660120411446,27.020646039333453,0.26180468418438235,0.19237655167685577,5.0514449774792025e-31,3.7118494223289827e-31,1.3352915019081821,0.8653901694912574,1.669745076890134e-30,0.8670582840044729,0.9999999052776748,0.061608172209037554,0.7717623942013745,8.442608226559038e+55,1086.4647019965362,1.0,
